             0           1          2          3          4          5          6          7          8          9          10         11         12         13         14         15         16         17         18         19         20         21         22         23         24         25         26         27        28         29        30         31        32        33         34         35         36         37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56         57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99
105   11.829385   -0.573625  -0.900494  -2.435098  -0.346230  -0.442650  -1.474302  -2.979172  -1.360711   0.567182  -0.956906  -0.811854   2.302749   0.397426  -0.134018   1.295605  -2.179003   1.928857  -0.175523  -1.116900  -0.012937   0.183429   0.829909  -0.346720   0.161472   1.405750   2.748823  -1.086469  0.351936   1.236758 -1.281886  -0.793920  0.522231  0.520631  -0.859758  -0.021681  -1.460820  -0.165498  1.204392 -1.043499 -0.152468 -1.142537 -0.665917  0.159080  2.456851 -0.363425 -0.119800 -0.562921 -1.518675 -1.757852  0.537002 -0.448841 -0.552255 -0.658563  0.231002 -0.780536  0.567757  -0.525248 -0.832216  0.104371 -1.230396  0.256274 -0.271900  1.606036  1.004841  0.193226  1.559446 -0.433379 -0.183007 -1.101474  0.251535 -0.876992  0.420717 -0.128817 -0.201437  0.199338 -0.529198 -0.345421  0.414363 -0.087979  0.119237 -0.548045 -1.385966  0.001858 -0.576470  0.203540  0.113211  0.115837  0.059913 -0.201809  0.173295 -0.673573  0.480069  0.390619  0.060694 -0.545132  0.671832  0.581866 -0.508527 -0.347661
106   37.119302   -1.468099   3.119999 -13.212247   1.651755  -3.481445   2.229386   4.995326  -0.517915   0.184001  -7.018965  -4.215344  -7.901998  -1.447972  -1.996127  -6.332568   0.587646  -1.996426   1.810258   1.488221  -0.460126  -0.746384  -0.193164   0.259907  -3.602213  -1.113209  -1.652855  -0.983773 -0.709546  -2.324012 -3.900017  -2.662637 -0.425661  4.154686  -0.986960   0.661085  -4.272779   0.271878  2.465792 -0.652392 -3.203141  1.195891  1.106157  1.439360  0.674799 -3.978138  1.117435 -0.164443 -2.038379  2.013909  3.461297  0.485935  1.837569  0.091190  3.666982  0.240076  3.411109  -0.855021 -2.729769  1.712395 -0.734255  1.412845 -3.978883  1.507792  1.973487  0.522615 -2.210636  4.690163  1.584281  0.219600  0.579374  0.621946  0.123908  3.300753 -3.715164 -3.504747 -3.519362  2.100623 -2.655625 -0.157627 -3.367832  3.160583  0.766973  3.060632  2.880167  0.594099  2.152363  2.291269 -1.291181  0.526323  2.489104 -1.502568  0.179106  0.184833  3.070357  1.026734  0.907766  0.908148 -1.918718 -0.728814
107   41.940403   -2.041019   0.968092 -13.933675   1.738180  -5.278484   1.924622   6.682635   3.025000  -1.024780  -9.131664   2.843793  -4.461859  -4.992349  -0.561645  -4.767471   0.629884  -2.768530  -0.037274  -1.541571  -0.472308  -1.726491  -1.696817   3.245227  -3.143645  -2.360640   1.788971   0.118433  0.062677   0.220988 -4.605634   0.805069  0.296191 -1.163833  -2.211669  -0.194588  -1.912211  -1.383903  0.494992  0.458050 -4.272398 -1.896613  1.642563 -3.444757  1.042478 -0.722867  2.869682  1.593747 -2.091940  4.589405  0.343564 -0.161167 -0.890743 -0.513652  1.837061  2.568403 -1.210401   1.057610 -3.043420 -1.695845  2.683103  1.620164 -2.873085 -1.772256  3.138689  1.241084 -0.114768 -0.977634  0.448213  2.157422 -1.592607  0.000850 -0.051531 -0.175299 -0.529347 -2.194551  1.580997 -1.373909 -2.957422  0.293013  0.064136  2.535355  3.386374  0.697172 -0.267325 -0.548781 -2.082909 -1.740366  0.332414  1.409144  3.985714 -2.085536  0.077041 -0.595997  0.672384 -0.282772 -1.958285  1.444029  1.898573  1.942346
108   22.561850   -1.013392  -2.654968  -5.059270   0.480609  -1.786463  -1.768974  -2.951556   2.617660   1.170455  -2.823662   0.151012   0.752890   0.987500  -0.155099   2.998198  -0.711101   2.228126  -0.784589  -0.411167   1.204006  -2.057819  -1.733732   0.565723   1.939625   1.935634  -1.238992  -0.670481  1.110211  -1.723468 -2.066716  -1.509789  1.107572  0.496636  -2.746523  -0.101615   1.487719  -0.889006  0.292442 -0.405364  0.565734 -0.970765  1.689314 -1.315256 -1.249388  0.193006  0.082150  1.615672  0.778947 -1.063885 -3.014406  1.565292 -4.874391 -0.782103 -1.067702  0.334994  0.118218  -0.261400 -1.319302  0.704291  1.308694  1.032327 -4.600485 -1.841677 -0.421859 -1.252181  0.391648  0.327722 -0.498073  0.204997 -0.173268  1.107047  2.872466 -0.403525 -0.562614  2.999347  2.533036 -2.186596 -0.892394  2.462528  1.319647  1.581347  4.058380 -1.581528  0.485668 -0.088517 -1.478375  0.950342 -2.344228  0.894500 -1.259191  0.167064 -0.470605 -1.099448 -2.104522 -0.396237 -1.750391 -1.926925 -0.219990 -1.172836
109    8.095080   -0.543460   1.005630  -4.256694  -0.251965  -2.612116  -0.440362   2.124499   1.925707  -1.262021  -3.482890   0.602494  -0.360331   2.052888   0.082600  -0.040356  -0.819388   0.232886   0.065425   0.709831   0.595116  -0.205431  -1.198237  -1.504328  -0.069188   2.171338  -0.236211  -0.683333 -0.017029   0.217976 -0.683923  -0.623361 -0.110320 -0.020847  -1.033250  -0.255236  -0.684772   0.394622  0.059037  0.057855  0.063353  0.256716 -0.055623 -0.193211 -0.564748  0.062157 -0.522173  0.382612 -0.318624 -0.088033 -0.413020 -0.007419 -0.201660 -0.650570 -0.670648  0.939578 -0.558433  -0.619626 -0.057612  0.250856  0.563072 -0.214972  0.227172  0.431268 -0.579259  0.939806  0.786437 -0.264084 -0.247753 -0.173229 -0.589337  0.093499  0.393051  0.135752 -0.092658 -0.030434 -0.674645  0.639532 -0.121585 -0.309189 -0.286559 -0.213183 -0.928640  0.193568  0.362245 -0.060602 -0.697686 -0.341572 -0.010604 -0.419179 -0.837320 -0.069590  0.203171  0.456391  0.197382  0.212925  0.281620 -0.356697 -0.494511 -0.920189
110   39.654605   -2.381695   4.879741  -8.841355  -5.394790  -1.934475  -1.274812  -1.495547   4.865313  -5.959592  -2.777117   5.801392  -5.856646  -1.993665   6.609593   0.946164  -1.819549   4.194940  -2.557369  -3.894882  -6.467155   0.384617  -0.417965  -3.195509  -1.942799   2.471330   0.605605  -0.405569  6.327173   0.242655  2.497460  -3.780072 -0.285186  0.159772  -2.715412  -0.937457  -0.038952   0.599048  1.875572 -2.622293 -1.980416  3.165560 -0.237381  0.262188 -0.888144 -2.038986 -2.144993 -1.017057  0.335838  1.343463  3.375165  0.113063  0.194188 -0.005724  0.287892  4.132196 -1.727969  -2.306224  3.488984 -0.666868  2.925164 -3.283126 -2.237903  3.439444 -0.910020 -1.352775 -0.520597 -0.147349 -1.431016 -0.386762  1.334673 -1.049965 -1.331177  1.743374 -0.639490  0.308888 -3.040576 -2.064879 -0.100449 -1.998100 -2.045879 -2.722758 -1.224906  2.653406 -1.613960  0.545615  0.520238 -0.553460 -2.844408 -0.754707  0.155967 -1.668997 -0.366698  1.779342  4.268743 -1.012942  1.211016  2.696465  3.869035  0.621510
111   66.028421   -4.232308  -8.127858  13.575523 -17.818090   5.822106   9.850537  -8.536858  14.385494  -1.025635   1.853803  16.584044  -1.488082  -4.512553   7.485109   1.421770   0.105692  -2.530691  -1.373243  -2.047586   1.706934  -0.528725  -1.537384  -0.065886  -0.765656   1.083696   0.033400   0.782645 -6.136184  -2.782701  0.782681   1.461048  0.983354  2.386108   1.392838   5.295127  -5.919356  -1.881997 -0.057208  1.110099 -4.463576  0.832305 -8.185891  2.161367 -0.367893  4.280916 -2.549836 -4.403520 -1.662566 -0.048495  1.230234 -2.556329  0.015182 -1.267134  4.091028 -3.038204 -0.438656  -1.019480  1.569305 -3.132690 -1.248677 -0.792777 -1.076093 -2.577095 -0.295014  1.612915  1.524247  0.487652 -2.626754 -0.094976 -0.160609  1.110170 -2.075100  1.944374 -0.403617 -0.382470 -2.711933 -0.210637  0.740054  6.361932 -2.959762 -1.933496  2.397628 -0.738092  0.128797  3.321771 -2.237558 -0.661770 -1.080422 -1.044167 -0.100779  0.112501 -0.981412 -2.974890 -0.630366  1.583324 -0.951206  3.213523 -0.528808 -0.133556
112   36.957885   -1.540674   2.849868  -5.715622  -3.081744  -4.143123   3.109418   4.731616   8.831868  -3.545653  -2.463209  -1.344665  -1.636740 -11.543027  -2.075291  -3.037255  -5.735509   2.103759  -4.175488  -2.801790  -4.350382   3.946881   1.081922  -0.241096  -4.594670   2.048361   0.473999   4.641762 -2.742993  -0.131264  5.021488   2.519900 -4.095989  1.558620  -1.754567  -2.590990  -4.089337  -0.472521  0.464803 -2.270835 -0.057537 -2.050571  4.333917 -0.763554  0.354473 -1.373254  0.551632 -3.513532  0.197475 -2.642092  0.138561  0.208065 -4.003666 -0.818678  3.628756  1.514986  2.118218   1.949198 -3.830854 -1.373797 -0.403801  0.856037 -3.020422 -0.267091  1.255579 -2.773114  5.161439  2.475449 -0.274762 -1.550700  0.563327 -3.946986 -0.198290  0.234780  2.157971 -0.793604  2.164254 -0.810333  1.144099 -1.264550  1.318145 -2.716526 -2.419382  0.099351  3.015602  1.610072 -3.057664 -2.911015 -0.407882 -0.253099 -2.971047  2.303239  2.182954  1.828239 -0.769582 -2.456714 -1.648496  0.910507 -2.834722  0.458041
113   11.990828   -0.725068   3.278907  -1.719953  -1.834908  -0.368275  -0.796589   2.694005   1.696863  -2.742969  -0.014194   1.867311  -2.440174  -1.486855   1.854800  -0.187533  -2.053119   0.143953  -0.121216  -2.390343  -1.259262   2.148793  -0.446935  -1.912513   0.578183   2.107120  -0.426081   0.374821  0.096875   0.523813  2.020200   0.497570 -0.568024 -0.732798  -0.767591   0.128497  -0.386757   1.154269  0.269415  0.277858 -0.031864  0.287265  0.945540 -0.154096 -1.451833  0.261569  0.079879 -0.757602  0.719251  2.105664 -0.246485  0.118437 -0.405845  0.463853  0.037232  0.305166  0.748591  -0.191153 -0.632360 -0.843788 -0.082738  1.615452 -0.386346 -0.249386 -0.675577  0.857811  0.989439 -0.015473 -0.502823 -0.305499 -0.226728 -0.043971  0.683050  0.136194  0.004472  0.085287 -0.008088  0.482184  1.485480 -0.116587  0.660527 -0.381431 -0.735312  0.040927  0.620754  1.136037  0.257028 -0.472666 -0.061028 -0.033431 -1.272132 -0.489996 -0.017801 -0.243163  0.649767 -0.065125 -0.548991  0.105712  0.270865 -0.160103
114   45.503213   -2.667445  -9.450516   2.987880   0.370320  11.795793  -5.159789   7.032636   2.006287  -3.792660   2.204314  -0.311991  -4.941772   3.454494   0.158471   3.376010   0.954837  -2.887073  -3.283123  -1.477977   2.771910   4.620771  -0.671121   2.891074   5.252172  -1.526514   0.716703   2.856444  0.126412  -0.003703 -1.712438   1.751701 -2.991449 -7.478333   1.928553   2.261665  -0.307354   8.504605 -3.651668 -1.834148 -0.135191 -3.531727  0.521113 -0.291470  3.139744 -0.240641 -0.446175 -0.365795 -0.484989  1.620735  1.306471  1.014626  0.685141  1.898862  1.016443 -0.417586 -0.042542  -1.416770 -3.055040  0.452042  3.147690  2.021723 -1.957877  2.046788 -1.103753  1.448694  2.328589 -2.504920  0.884260  1.212823  2.725693 -3.220895  3.362495  4.068702 -2.652476 -1.453316 -2.379476  1.202815  2.338398  1.253729 -1.652632 -0.500143 -1.676379 -3.306753 -4.433406 -1.763862  1.987495 -2.849963  0.717475 -1.226068  3.854567  0.434048 -0.453641 -0.949112  0.852144  0.474138  0.406743 -3.729076 -0.675431  1.801445
115    7.105693   -0.414915  -1.795334  -1.142598   3.104995   1.565155  -1.576142   4.106253  -0.131432  -1.623222   0.316553   0.221255  -0.761521   1.485191   0.623887   0.201348  -0.024391  -0.301367  -0.534273   0.103463   0.082808  -0.231723  -0.167020  -0.889843   0.618755  -0.200701  -0.387032  -0.507670 -0.145962   0.427811  0.861090   0.354025 -0.276138 -0.330924   0.057271   0.329064  -0.147233   0.848179  0.064291 -0.522333  0.858641 -0.624456 -0.424522 -0.555168  0.300025 -0.390309 -0.236220  0.705507  0.453193 -0.706087 -0.218134  0.034696  0.590031 -0.009743 -0.593300  0.367653  0.171480   0.739425 -0.448272 -0.390090  0.395985 -0.476771  0.005301 -0.386917 -1.103755 -0.230874  0.114675  0.715734 -0.286864  0.181664  0.637947  0.585318 -0.320199  0.454027  0.544773  0.133148  0.155694  0.013520  0.076347 -0.010844 -0.107324 -0.212304  0.631476  1.014051 -0.418267  0.337054  0.347808  0.351580 -0.123411  1.205355  0.131388  0.332890  0.415303  0.335320  0.844070 -0.146632 -0.346794 -0.322510  0.134662 -0.517000
116   34.352708   -1.487679  -2.982574  -2.485920  -1.941304  -0.356629  -0.793290  -5.769979   0.152038   0.163589  -3.461098  -2.776508   4.609692  -6.433800  -1.306797   4.566911  -3.783095   2.125629  -1.133815   2.321151   1.511540  -0.695111  -0.207434   4.858863   2.277670  -1.064624   0.566633  -1.985998  0.542299  -1.118632  0.486454  -4.983855  0.145759  2.924891   0.607937  -1.094839   0.120373  -1.765173  2.072124 -2.620302 -1.112501 -1.395390 -1.766566 -3.257777  3.600628 -1.304856 -1.385149  0.173567  2.533395 -3.921841  3.656657 -2.577819 -0.074611  0.444055  3.346160 -1.500998  1.377174   1.043763 -1.680551  0.157429  0.169241 -1.204628 -0.602082  1.401035  2.071088 -1.800576 -1.310378 -4.669844 -0.792644 -2.410872 -2.121872 -1.625032 -1.620463 -1.052043 -0.096740 -2.267441  0.713702  1.843874  1.368445 -1.578759  1.726910  3.419373 -1.388844 -1.761048 -0.469753 -0.391511  0.781224  0.979478  3.561657 -1.181352  0.642071 -2.110503 -3.137269  0.941140 -2.499108 -1.001728 -0.348223  2.559903 -3.966443  1.313469
117   18.183333   -0.937705   1.377171  -2.908756  -2.591539  -2.986876   1.072270   2.870477   0.841227  -2.262943  -1.066718  -0.101724  -0.984333  -1.283051   1.081845  -1.262713  -2.871984   3.536179  -1.631363   1.436780  -0.609668   1.919961   2.665733  -0.611967  -0.752289   2.362704   0.401423   0.372552 -2.298540  -1.882068  3.677976   2.352625  0.047303 -0.849084   0.487988  -1.841552   1.267645  -0.688392 -0.386310  1.454002 -0.666666  0.111577  1.800663 -0.875431 -1.313345  1.115764 -1.448872  0.070375  0.026323  0.248408 -3.692962  0.092682  1.555088  0.691867  1.091271 -0.180708  0.140276   0.844194  0.306646 -0.569305  0.135663 -0.139323  0.224242  0.118864  0.325383  1.857919  1.400264  2.340636 -0.945102 -0.533163  0.507951  0.836903 -1.343905 -0.899107 -0.076892  0.518244  0.524141  1.463957  0.202085 -0.007374 -0.772223 -0.270895 -0.060728 -0.194634 -0.642625 -1.271798  0.299010  0.167334  0.652719 -0.727225 -1.296802 -0.241081 -0.715125 -0.091247  0.366921  1.223130  0.746057 -1.397439 -1.867031 -1.879185
118   25.979582   -1.118523  -3.400506  -0.929470  -0.539049  -0.600707   0.001935  -2.878309  -1.319533   2.902884  -1.504108   2.656251   2.194686   0.651710   0.821693   2.184475  -1.738004   3.034430   0.586663  -1.108545  -0.883081   0.296899  -2.362516  -0.709888   1.955081   1.145339  -1.618402  -0.865519  1.207375   0.970493  2.005248   0.974364  2.722346  1.600866  -0.119311   2.065613   0.717311  -0.190474  0.808006  1.178674  2.068685  0.604127  2.980627 -0.845623 -1.749622 -1.113796 -1.431673  1.627369  1.687813  1.066205  1.140022 -1.717259  0.010286  0.827607 -1.135822 -1.269928  2.646749   0.256160  0.560061  0.901592 -0.160763  2.615356  0.660069 -1.754398 -0.417230  2.184531  0.651679 -0.319916 -0.464091  0.943350 -1.366917 -1.273437  0.415450  2.033472 -0.503916  0.727400  1.939425  0.289350 -0.450724  0.371854  2.542851 -1.884138 -1.791547  0.476133  1.841875  0.709555 -0.938969 -0.270663  1.308020  1.511804 -0.863657 -1.969233 -2.653077  2.817777 -0.503471  1.284680 -2.454428  0.338149  1.981027  0.887847
119   11.341181   -0.090717  -1.294379  -2.842454   1.672856  -1.221837  -0.528284   0.425621  -1.626586  -0.722004  -0.186748  -1.863072   2.882448  -1.256001  -1.102032  -1.046420  -1.601695   1.474911   1.115406  -0.591953   0.842043   0.743029   0.761217   0.253218  -0.902558   1.009438   1.871074  -0.185791 -1.074538   0.194856  0.133163   1.547227  0.332171  0.384316  -0.516553   0.529846  -1.321349   0.053389 -0.333541 -0.752802 -1.027151 -1.347625  0.432041 -0.743174  0.155901  0.519056  0.774336 -0.244401 -0.082752 -0.201614 -0.505163  1.040088 -0.044238 -0.966906  0.568922 -0.213323  1.151948   0.304924  0.293939 -0.071130 -0.493007  0.822355  0.140358  0.558121 -0.487363  0.423609 -0.905936 -0.295651  1.059662  0.476449 -0.028265  0.348143 -0.146642 -0.087033  0.249713 -0.000271 -0.689630 -0.175584 -1.217179  0.148961  0.347234 -0.059155  0.201507 -1.119835 -0.062126  0.125357  0.686795 -1.378555  0.931078 -0.310432  0.218419 -0.380964  0.224336  1.147841  0.731273  0.042246  0.617901  0.103146  0.329178 -1.045070
120    9.932726   -0.370405  -1.139489  -2.971441   1.820402  -0.450637   0.238750  -4.379408   1.721989  -0.826175  -0.030823   2.859795   1.590860   1.190342  -0.168663   1.274396  -0.010589  -0.626880  -0.948263  -0.459269  -0.294270  -0.388487  -2.053526   1.541256  -1.257443   0.277167   0.434292   0.472820  1.338843  -0.136206  0.345874  -0.429485 -0.083155 -0.323882  -0.847885   0.398198   0.487355   0.193352 -0.073270 -0.177300 -0.151962  0.510460  0.106408 -1.958012 -1.618902 -0.023198 -0.881864  0.911636  0.307103 -0.026206  0.265211 -0.448315 -0.737542  1.019034 -0.560679  1.016632 -0.107831  -1.890312  0.213180  0.875687  0.057728  0.245023  0.268670  1.230694 -0.116965  0.161952  0.021275  1.407728  0.093929  0.165719 -0.933020 -0.307146 -0.910692  0.561532  0.182310  1.501499  1.524139  1.218442  0.508413  0.179246  0.555213 -0.646643 -0.919482 -0.194203  0.724882 -0.020573 -1.161720 -0.415368 -0.684941  0.769509  0.664833 -0.426968 -0.624510  0.662328  0.236103 -0.031055  0.313443 -0.520111  0.396488 -0.104707
121   11.021149   -0.539900  -2.460201   0.375190  -0.987151   4.810164  -2.041537   2.002761  -1.225189  -0.436434  -1.336074   0.623421  -0.350629   0.700352  -0.467762   0.822225   0.083397   0.314855   0.559091  -0.485080   0.664728  -0.845288  -0.843357   0.315534  -0.300084  -0.303887   0.701542  -0.664902  0.747310  -0.119730 -0.798998  -0.040732 -0.262856  0.948270   0.028549  -0.785865   0.474593  -0.322951  0.591511  0.203149 -0.745641 -0.324696 -0.430827 -0.076526 -0.644442  1.004147  0.345050 -0.239876  0.763267  0.172196  0.335781  0.187307 -0.044661 -0.299387 -0.630870 -0.177129 -0.117395  -0.884537  0.772268 -0.054017 -0.332610 -0.906734  0.068508 -0.209225  0.452679 -0.259347  0.155272 -0.038498 -0.237868  0.365537 -0.998710  0.068386  0.030141 -0.194793  0.086465  0.341661 -0.099414 -0.008740 -0.342218 -0.236439 -0.169334  0.101874 -0.269266  0.464100  0.758639  0.374956  0.445893  0.194999 -0.161061  0.240610 -0.256356  0.086880  0.201003  0.006575 -0.249281 -0.452927 -0.238003  0.230186  0.158320  0.102209
122   12.200072   -0.744451   1.404508  -2.259448   0.856262   2.160468  -1.551767  -2.893584   0.375850  -2.178317  -1.309465  -0.145590  -3.060352  -2.457642   1.157012  -0.688931  -0.430385  -0.635461  -2.259174   0.516561  -0.458896  -2.002167   0.645688   0.734947  -0.224987  -0.016262  -1.422754   1.497736  0.799238   0.607623  0.408503  -0.063174  0.907062 -1.205062   1.154225   0.748765   1.341897  -0.846521  0.692793  0.937937  1.562527 -0.223348  0.106809  0.081446  0.131477 -0.397634 -0.007567 -0.324792 -0.605786 -0.272896 -1.228599  0.028500 -0.767423 -0.325025  0.112007  0.328762  0.291643   0.705181  0.845064  0.979101  0.518532 -1.056875  0.360580  0.365679 -0.276951  0.662538 -0.711335  0.483376  1.483148  0.468836 -0.888072  0.108751 -0.995858 -0.431860 -0.598499  0.287949 -0.767132  1.760326 -0.334437  0.292405 -0.634737 -0.857782  0.083817  0.120528 -0.120052 -0.426114 -1.153642 -0.266194  1.142112  0.639017 -0.029379  0.125543  0.333154 -0.714898  0.876291 -0.090022 -0.052057 -0.815720  0.116742 -1.301049
123   10.940822   -0.372419   0.304857  -4.788231  -1.697914  -0.627343  -0.974205   3.398319   0.930795  -1.120912  -0.519443   2.245291  -0.243161   1.070967  -0.810856  -1.323021  -0.345431   2.563270   1.432088   0.795583  -0.191060   1.196636  -0.004393  -1.594722  -0.900283   1.855195   1.196663  -1.975316 -0.234885   0.182543  0.202724   0.076457  0.344844  0.462211  -0.879617   0.079412   0.887012   0.352537  0.428127 -0.376561 -0.656560 -0.543066  0.876701 -0.971449 -0.832804 -0.156287 -0.086433  0.422688  0.590986  0.431549 -0.290812  1.020981  0.865150 -0.143990 -0.597525  0.626748  0.930241  -0.161053  0.867933  0.510137  0.237973 -0.612412  0.115935 -0.332695  0.041079 -0.033977  0.216462  0.781861  0.160831  0.185040  0.382186 -0.201783 -0.464727  0.484548 -0.381014  0.874315  0.143623 -0.451843  0.028163 -0.284730 -1.210940  0.423204  0.204655  0.246802  0.513793  0.227990 -0.553321  0.081907  0.103398 -0.566588  0.057458 -0.347110  1.071580  0.574517  0.536587 -0.505463 -0.530688  0.355439 -0.030725 -0.067529
124   27.799018   -1.464070  -2.901838  -2.664235  -2.583252   2.133149   3.023883  -1.061090   6.335230   0.188935  -3.249599   1.451531  -2.342158  -1.885641  -1.056239  -1.298653   4.017508  -1.204710  -2.339611  -0.462961  -0.481057  -2.003886  -0.672482  -1.222956  -0.756987   0.749334  -0.960551   0.708206 -3.864259   1.961970  0.478220   1.097560  0.719789 -0.445932   0.540309   3.535351  -0.222684   1.309915  1.540772  0.538181  0.978853 -0.378507  0.695289  0.244894  0.086070  0.502356  0.579367 -0.117202 -1.724784 -2.422636 -1.382763 -1.699923 -0.769500 -0.538032  0.425313  0.389666 -0.342699   2.854627  1.577429  1.216276  0.962791 -2.263612  2.009402  0.056784 -0.239546 -0.207823  0.145691 -0.651592  1.424653 -0.437291 -1.615093 -2.449338  0.199331 -0.780481 -0.022303 -0.313528 -1.343454  0.895264 -1.261672 -0.020204  0.006160 -0.541045 -2.212989  0.567333 -0.893410 -1.627662  2.672231 -0.344693  1.329348  1.287158  2.742430  1.917135 -0.579053 -1.998388  0.068356  0.129272 -0.893038 -0.893637 -1.508613 -0.637992
125    9.681810   -0.554227   0.666731   0.225911  -1.025801   4.006981  -2.755560  -1.836766   0.036505  -0.180261   0.988434   0.847316  -1.927432   0.314596  -0.461365   0.828728  -0.382303  -1.177603  -1.764435  -0.235236  -0.209825  -0.772067  -0.423201   1.596468  -0.092040  -0.993861  -0.495554   0.734251  0.428340  -0.158231 -0.204126  -0.223878  0.221129 -0.829295  -0.051053   0.489339   0.308929  -0.520977  0.654608  0.619437  0.739418  0.504696  0.466408 -0.225667 -0.165164 -0.073126  0.410867  0.107345  0.014848  0.549234  0.008790 -0.056272 -0.582281  1.383139  0.731770  1.189187 -0.510560   0.352190  0.506911  0.042964  0.600789 -0.195073  0.343983  0.000642 -0.331250  1.105529  0.369264 -0.105888  0.388964  0.136165 -1.052905 -0.247410  0.687768 -0.469499 -0.236981 -0.478665 -0.530299  0.727807 -0.183333  0.811026 -0.497270 -0.505624  0.237247  0.325170 -0.205120  0.316408 -0.477988 -0.427731 -0.419398  0.388483 -0.735054 -0.465953  0.334313  0.101904 -0.553181  0.019527 -0.327073 -0.076863  0.157188 -0.160946
126    6.365914    0.002470  -1.584066  -1.208098   3.225318   2.615172  -2.333710   1.353599  -1.552818  -0.244225   0.142095  -0.040686  -2.348728  -0.919160  -0.925605   1.397244   0.085095   0.645661  -1.977974   0.049558  -0.713513   0.815405  -1.505736   0.618333   0.065922   0.055797  -0.130203  -0.331690  0.766427  -0.072443  0.727353  -0.322375 -0.295237  1.060159   0.339017  -0.219939   0.077965  -0.825956  0.156266  0.213540 -0.288729  0.165469 -0.190517  0.203357 -0.475312 -0.037431 -0.478779 -0.059239 -0.384667 -0.059557 -0.010349  0.121660  0.158418  0.143010  0.207856  0.489984  0.161654   0.065823  0.135762  0.192742  0.039825 -0.167722 -0.018914 -0.221475 -0.285681  0.549084  0.062961  0.381575  0.024489  0.211566 -0.389370  0.128840 -0.077946  0.120730 -0.079321 -0.204236 -0.221249  0.046402 -0.277592  0.864130 -0.361352 -0.336502  0.783838  0.334853  0.085458 -0.255542 -0.374944  0.314543  0.044260  0.074797 -0.277296 -0.053592 -0.251397  0.017831 -0.092822  0.070690  0.408444  0.349008 -0.070642 -0.110648
127   19.999890   -0.641727  -2.721881   0.214424  -2.500303   1.748949  -1.670304  -6.556339   1.580685   2.602695  -0.160792   0.561579   2.391068  -2.834571  -1.400756   2.669095  -1.009206   2.677583  -2.200714   0.913433   0.570423   0.414066  -1.114633   2.882666   0.692722   1.183712   0.749469  -0.583013 -0.096934  -0.012109  0.263932  -0.516132  3.046244  0.299091   1.321677   1.630847   0.931104  -1.208812  1.766382 -0.261638  1.137270 -1.623874 -0.835565 -0.628723  0.630572  0.025919  1.048848  0.974951 -0.901236 -1.869880  1.793625 -0.854663 -1.215168  2.179335 -0.184289 -1.897775 -0.603848  -1.053818 -1.377688 -0.629646 -1.367729  1.736524  0.217460  1.126227  2.862755 -1.548602  1.565296 -1.288819 -0.026509 -1.047622  1.833704 -1.227682  0.800864 -1.377920 -0.307594 -1.125196  0.890232  1.296674 -0.099570  0.286459  1.645955  0.505071 -0.280853  1.811223 -0.039695 -0.721419  1.964587  1.045036 -1.131910 -0.619449 -0.685539  0.100081  1.041723 -0.083632 -0.076133  0.944851  0.004428  0.802077  0.078906  1.405359
128   47.828518   -2.976130  -4.053459  -6.889203  -9.528272  -1.197004   4.097725   0.172759   0.993645  -0.042938  -8.911477  -4.269133   1.490567   7.791659  -2.545257   3.032788   0.082422   1.789474   1.035528   0.304050  -3.394547  -1.970256  -6.498873   0.171561   1.179586  -5.105179  -4.335195  -6.984150  2.585072  -2.943888 -2.350601  -1.274513  3.229228 -0.406187  -2.316434  -0.849203   2.790588   4.135237  4.683851  4.386499 -5.794671 -0.656853  8.449318 -1.517168  3.979422  3.394745 -1.187078  2.947764 -4.757687 -4.971383  4.874380  1.174612 -3.845177  2.465187  1.361437 -2.838435  1.168980   2.258461 -0.888573 -1.522168 -1.051603  0.560682  2.115144 -2.186915 -1.772024 -0.110277  2.379280  1.829528 -1.398656  5.574380  1.409478  1.551453 -5.585342 -2.060580  2.268152 -1.362971  0.813082 -0.959350  4.804344  0.981453 -0.271857 -2.646283  1.497842 -0.539991  2.146563 -1.445022  1.366899 -1.804144 -0.482035 -2.360325  0.169251  2.124095  1.824228 -1.551907  1.349865 -1.435566  1.525053 -1.536047  0.277974  0.104127
